Source,Target,Type,Id,Label,Weight
UNIRM_230,UNIRM_244,Undirected,e6780,,0.2857
UNIRM_230,UNIRM_259,Undirected,e6781,,0.1429
UNIRM_230,UNIRM_260,Undirected,e6782,,0.1538
UNIRM_230,UNIRM_261,Undirected,e6783,,0.3077
UNIRM_230,UNIRM_266,Undirected,e6784,,0.3077
UNIRM_230,UNIRM_270,Undirected,e6785,,0.1333
UNIRM_230,UNIRM_286,Undirected,e6786,,0.32
UNIRM_236,UNIRM_237,Undirected,e6862,,0.2727
UNIRM_236,UNIRM_239,Undirected,e6863,,0.3333
UNIRM_236,UNIRM_240,Undirected,e6864,,0.1905
UNIRM_236,UNIRM_241,Undirected,e6865,,0.2857
UNIRM_236,UNIRM_244,Undirected,e6866,,0.0909
UNIRM_236,UNIRM_259,Undirected,e6867,,0.1818
UNIRM_236,UNIRM_260,Undirected,e6868,,0.1905
UNIRM_236,UNIRM_261,Undirected,e6869,,0.1905
UNIRM_236,UNIRM_266,Undirected,e6870,,0.1905
UNIRM_236,UNIRM_270,Undirected,e6871,,0.087
UNIRM_236,UNIRM_279,Undirected,e6872,,0.0952
UNIRM_236,UNIRM_281,Undirected,e6873,,0.1212
UNIRM_236,UNIRM_286,Undirected,e6874,,0.1818
UNIRM_236,UNIRM_291,Undirected,e6875,,0.1538
UNIRM_236,UNIRM_295,Undirected,e6876,,0.1875
UNIRM_236,UNIRM_338,Undirected,e6877,,0.1463
UNIRM_236,UNIRM_348,Undirected,e6878,,0.0645
UNIRM_236,UNIRM_355,Undirected,e6879,,0.0769
UNIRM_236,UNIRM_362,Undirected,e6880,,0.0769
UNIRM_236,UNIRM_364,Undirected,e6881,,0.087
UNIRM_236,UNIRM_382,Undirected,e6882,,0.0909
UNIRM_237,UNIRM_239,Undirected,e6938,,0.3077
UNIRM_237,UNIRM_240,Undirected,e6939,,0.3636
UNIRM_237,UNIRM_241,Undirected,e6940,,0.3636
UNIRM_237,UNIRM_244,Undirected,e6941,,0.3333
UNIRM_237,UNIRM_259,Undirected,e6942,,0.5
UNIRM_237,UNIRM_260,Undirected,e6943,,0.3636
UNIRM_237,UNIRM_261,Undirected,e6944,,0.1818
UNIRM_237,UNIRM_266,Undirected,e6945,,0.5455
UNIRM_237,UNIRM_270,Undirected,e6946,,0.3077
UNIRM_237,UNIRM_286,Undirected,e6947,,0.2609
UNIRM_237,UNIRM_291,Undirected,e6948,,0.125
UNIRM_237,UNIRM_295,Undirected,e6949,,0.0909
UNIRM_239,UNIRM_240,Undirected,e7016,,0.16
UNIRM_239,UNIRM_241,Undirected,e7017,,0.16
UNIRM_239,UNIRM_244,Undirected,e7018,,0.1538
UNIRM_239,UNIRM_259,Undirected,e7019,,0.1538
UNIRM_239,UNIRM_260,Undirected,e7020,,0.16
UNIRM_239,UNIRM_261,Undirected,e7021,,0.16
UNIRM_239,UNIRM_266,Undirected,e7022,,0.24
UNIRM_239,UNIRM_270,Undirected,e7023,,0.2222
UNIRM_239,UNIRM_281,Undirected,e7024,,0.1622
UNIRM_239,UNIRM_286,Undirected,e7025,,0.1622
UNIRM_239,UNIRM_291,Undirected,e7026,,0.1333
UNIRM_239,UNIRM_295,Undirected,e7027,,0.2778
UNIRM_239,UNIRM_338,Undirected,e7028,,0.0444
UNIRM_239,UNIRM_348,Undirected,e7029,,0.1143
UNIRM_239,UNIRM_355,Undirected,e7030,,0.0667
UNIRM_239,UNIRM_361,Undirected,e7031,,0.2
UNIRM_239,UNIRM_364,Undirected,e7032,,0.2222
UNIRM_239,UNIRM_382,Undirected,e7034,,0.0769
UNIRM_240,UNIRM_244,Undirected,e7075,,0.1818
UNIRM_240,UNIRM_260,Undirected,e7076,,0.4
UNIRM_240,UNIRM_266,Undirected,e7077,,0.4
UNIRM_240,UNIRM_286,Undirected,e7078,,0.2727
UNIRM_240,UNIRM_295,Undirected,e7079,,0.1905
UNIRM_240,UNIRM_362,Undirected,e7080,,0.1333
UNIRM_241,UNIRM_244,Undirected,e7139,,0.3636
UNIRM_241,UNIRM_259,Undirected,e7140,,0.3636
UNIRM_241,UNIRM_260,Undirected,e7141,,0.4
UNIRM_241,UNIRM_261,Undirected,e7142,,0.2
UNIRM_241,UNIRM_266,Undirected,e7143,,0.4
UNIRM_241,UNIRM_270,Undirected,e7144,,0.1667
UNIRM_241,UNIRM_279,Undirected,e7145,,0.2
UNIRM_241,UNIRM_281,Undirected,e7146,,0.1818
UNIRM_241,UNIRM_286,Undirected,e7147,,0.0909
UNIRM_241,UNIRM_295,Undirected,e7148,,0.0952
UNIRM_244,UNIRM_259,Undirected,e7208,,0.5
UNIRM_244,UNIRM_260,Undirected,e7209,,0.1818
UNIRM_244,UNIRM_261,Undirected,e7210,,0.1818
UNIRM_244,UNIRM_266,Undirected,e7211,,0.3636
UNIRM_244,UNIRM_270,Undirected,e7212,,0.4615
UNIRM_244,UNIRM_281,Undirected,e7213,,0.087
UNIRM_244,UNIRM_286,Undirected,e7214,,0.1739
UNIRM_244,UNIRM_355,Undirected,e7215,,0.125
UNIRM_259,UNIRM_260,Undirected,e7269,,0.3636
UNIRM_259,UNIRM_261,Undirected,e7270,,0.1818
UNIRM_259,UNIRM_266,Undirected,e7271,,0.3636
UNIRM_259,UNIRM_270,Undirected,e7272,,0.4615
UNIRM_259,UNIRM_286,Undirected,e7273,,0.087
UNIRM_259,UNIRM_291,Undirected,e7274,,0.125
UNIRM_259,UNIRM_295,Undirected,e7275,,0.0909
UNIRM_260,UNIRM_261,Undirected,e7334,,0.2
UNIRM_260,UNIRM_266,Undirected,e7335,,0.6
UNIRM_260,UNIRM_270,Undirected,e7336,,0.1667
UNIRM_260,UNIRM_286,Undirected,e7337,,0.1818
UNIRM_260,UNIRM_295,Undirected,e7338,,0.2857
UNIRM_260,UNIRM_362,Undirected,e7339,,0.1333
UNIRM_261,UNIRM_266,Undirected,e7411,,0.2
UNIRM_261,UNIRM_270,Undirected,e7412,,0.1667
UNIRM_261,UNIRM_281,Undirected,e7413,,0.0909
UNIRM_261,UNIRM_286,Undirected,e7414,,0.0909
UNIRM_261,UNIRM_338,Undirected,e7415,,0.2
UNIRM_266,UNIRM_270,Undirected,e7477,,0.1667
UNIRM_266,UNIRM_286,Undirected,e7478,,0.2727
UNIRM_266,UNIRM_291,Undirected,e7479,,0.1333
UNIRM_266,UNIRM_295,Undirected,e7480,,0.2857
UNIRM_270,UNIRM_281,Undirected,e7548,,0.0833
UNIRM_270,UNIRM_286,Undirected,e7549,,0.1667
UNIRM_270,UNIRM_291,Undirected,e7550,,0.1176
UNIRM_270,UNIRM_348,Undirected,e7551,,0.0909
UNIRM_270,UNIRM_355,Undirected,e7552,,0.2353
UNIRM_270,UNIRM_364,Undirected,e7553,,0.1429
UNIRM_270,UNIRM_382,Undirected,e7555,,0.1538
UNIRM_279,UNIRM_281,Undirected,e7587,,0.1818
UNIRM_279,UNIRM_338,Undirected,e7588,,0.0667
UNIRM_279,UNIRM_355,Undirected,e7589,,0.1333
UNIRM_279,UNIRM_382,Undirected,e7590,,0.3636
UNIRM_281,UNIRM_286,Undirected,e7661,,0.0588
UNIRM_281,UNIRM_291,Undirected,e7662,,0.2963
UNIRM_281,UNIRM_295,Undirected,e7663,,0.1818
UNIRM_281,UNIRM_338,Undirected,e7664,,0.2857
UNIRM_281,UNIRM_348,Undirected,e7665,,0.1875
UNIRM_281,UNIRM_355,Undirected,e7666,,0.2963
UNIRM_281,UNIRM_361,Undirected,e7667,,0.3704
UNIRM_281,UNIRM_362,Undirected,e7668,,0.1481
UNIRM_281,UNIRM_364,Undirected,e7669,,0.0833
UNIRM_281,UNIRM_382,Undirected,e7671,,0.087
UNIRM_286,UNIRM_291,Undirected,e7758,,0.0741
UNIRM_286,UNIRM_295,Undirected,e7759,,0.1212
UNIRM_286,UNIRM_338,Undirected,e7760,,0.0476
UNIRM_286,UNIRM_355,Undirected,e7761,,0.1481
UNIRM_286,UNIRM_362,Undirected,e7762,,0.0741
UNIRM_286,UNIRM_364,Undirected,e7763,,0.0833
UNIRM_286,UNIRM_382,Undirected,e7765,,0.087
UNIRM_291,UNIRM_295,Undirected,e7820,,0.2308
UNIRM_291,UNIRM_338,Undirected,e7821,,0.1143
UNIRM_291,UNIRM_348,Undirected,e7822,,0.08
UNIRM_291,UNIRM_355,Undirected,e7823,,0.3
UNIRM_291,UNIRM_361,Undirected,e7824,,0.3
UNIRM_291,UNIRM_362,Undirected,e7825,,0.3
UNIRM_295,UNIRM_338,Undirected,e7894,,0.0976
UNIRM_295,UNIRM_348,Undirected,e7895,,0.129
UNIRM_295,UNIRM_355,Undirected,e7896,,0.0769
UNIRM_295,UNIRM_361,Undirected,e7897,,0.1538
UNIRM_295,UNIRM_362,Undirected,e7898,,0.0769
UNIRM_295,UNIRM_364,Undirected,e7899,,0.087
UNIRM_338,UNIRM_348,Undirected,e7987,,0.35
UNIRM_338,UNIRM_355,Undirected,e7988,,0.1143
UNIRM_338,UNIRM_361,Undirected,e7989,,0.4
UNIRM_338,UNIRM_362,Undirected,e7990,,0.2857
UNIRM_338,UNIRM_364,Undirected,e7991,,0.125
UNIRM_338,UNIRM_382,Undirected,e7992,,0.0645
UNIRM_348,UNIRM_355,Undirected,e8053,,0.08
UNIRM_348,UNIRM_361,Undirected,e8054,,0.4
UNIRM_348,UNIRM_362,Undirected,e8055,,0.16
UNIRM_348,UNIRM_364,Undirected,e8056,,0.1818
UNIRM_348,UNIRM_382,Undirected,e8058,,0.0952
UNIRM_355,UNIRM_361,Undirected,e8123,,0.1
UNIRM_355,UNIRM_362,Undirected,e8124,,0.2
UNIRM_355,UNIRM_364,Undirected,e8125,,0.1176
UNIRM_355,UNIRM_382,Undirected,e8127,,0.25
UNIRM_361,UNIRM_362,Undirected,e8186,,0.2
UNIRM_361,UNIRM_364,Undirected,e8187,,0.1176
UNIRM_361,UNIRM_382,Undirected,e8189,,0.125
UNIRM_362,UNIRM_364,Undirected,e8243,,0.1176
UNIRM_364,UNIRM_382,Undirected,e8302,,0.1538
